"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Inlinks","Response Time","Redirect URL","Redirect Type"
"https://fonts.googleapis.com/css?family=Roboto:100,100italic,200,200italic,300,300italic,400,400italic,500,500italic,600,600italic,700,700italic,800,800italic,900,900italic&display=swap","text/css; charset=utf-8","200","OK","Indexable","","0","0.203","",""
"https://teksea.net/wp-content/plugins/download-manager/assets/wpdm-iconfont/css/wpdm-icons.css?ver=7.0","text/css; charset=utf-8","200","OK","Indexable","","0","0.096","",""
"https://teksea.net/produto/wheelhouse-tekmation-computer-touch-screen/","text/html; charset=UTF-8","200","OK","Indexable","","8","0.160","",""
"https://www.google.com/recaptcha/api.js?render=explicit&ver=4.1.2","text/javascript; charset=utf-8","200","OK","Indexable","","0","0.085","",""
"https://teksea.net/wp-content/plugins/jet-engine/assets/js/frontend/modules/jet-smart-filters.js?ver=3.8.11.1","text/javascript; charset=utf-8","200","OK","Indexable","","0","0.086","",""
"https://teksea.net/wp-content/uploads/elementor/css/post-1652.css?ver=1783441966","text/css; charset=utf-8","200","OK","Indexable","","0","0.099","",""
"https://teksea.net/wp-content/plugins/jet-smart-filters/assets/js/public.js?ver=3.8.3.1","text/javascript; charset=utf-8","200","OK","Indexable","","0","0.099","",""
"https://teksea.net/wp-content/themes/hello-elementor/assets/js/hello-frontend.js?ver=3.4.9","text/javascript; charset=utf-8","200","OK","Indexable","","0","0.086","",""
"https://teksea.net/wp-content/themes/hello-elementor/assets/css/reset.css?ver=3.4.9","text/css; charset=utf-8","200","OK","Indexable","","0","0.099","",""
"https://teksea.net/wp-content/plugins/download-manager/assets/css/front-dark.min.css?ver=3.3.62","text/css; charset=utf-8","200","OK","Indexable","","0","0.076","",""
"https://teksea.net/wp-content/themes/hello-elementor/assets/css/theme.css?ver=3.4.9","text/css; charset=utf-8","200","OK","Indexable","","0","0.086","",""
"https://teksea.net/wp-content/plugins/jet-engine/assets/js/frontend/frontend.js?ver=3.8.11.1","text/javascript; charset=utf-8","200","OK","Indexable","","0","0.080","",""
"https://fonts.googleapis.com/css?family=Inter:100,100italic,200,200italic,300,300italic,400,400italic,500,500italic,600,600italic,700,700italic,800,800italic,900,900italic&display=swap","text/css; charset=utf-8","200","OK","Indexable","","0","0.195","",""
"https://teksea.net/wp-content/plugins/download-manager/assets/css/front.min.css?ver=3.3.62","text/css; charset=utf-8","200","OK","Indexable","","0","0.104","",""
"https://teksea.net/wp-content/uploads/elementor/css/post-1659.css?ver=1783441966","text/css; charset=utf-8","200","OK","Indexable","","0","0.114","",""
"https://teksea.net/wp-content/plugins/mask-form-elementor/assets/js/custom-mask-script.js?ver=4.4.3","text/javascript; charset=utf-8","200","OK","Indexable","","0","0.085","",""
"https://unpkg.com/lenis@1.1.18/dist/lenis.min.js","text/javascript; charset=utf-8","200","OK","Indexable","","0","0.035","",""
"https://teksea.net/wp-content/plugins/jet-engine/assets/css/frontend.css?ver=3.8.11.1","text/css; charset=utf-8","200","OK","Indexable","","0","0.084","",""
"https://teksea.net/wp-content/uploads/2026/03/tps125p_1_02_04_25.webp","image/webp","200","OK","Indexable","","0","0.096","",""
"https://teksea.net/wp-content/uploads/2026/02/img_post_noticia_01.webp","image/webp","200","OK","Indexable","","0","0.096","",""
"https://use.typekit.net/kpr6vgf.css","text/css;charset=utf-8","200","OK","Indexable","","0","0.290","",""
"https://teksea.net/central-de-documentos/","text/html; charset=UTF-8","200","OK","Indexable","","5","0.091","",""
"https://teksea.net/wp-content/uploads/2026/03/ccm_centro_de_controle_de_motores.webp","image/webp","200","OK","Indexable","","0","0.098","",""
"https://site.teksea.net/wp-content/uploads/2026/02/image_78.webp","","0","DNS lookup failed","Non-Indexable","No Response","0","","",""
"http://www.icomamerica.com/en/products/marine/mountedvhf/marinecommander/Default.aspx","text/html; charset=iso-8859-1","301","Moved Permanently","Non-Indexable","Redirected","1","0.429","https://www.icomamerica.com/en/products/marine/mountedvhf/marinecommander/Default.aspx","HTTP Redirect"
"https://teksea.net/carregador-24vcc-tekcharger/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0.847","",""
"https://teksea.net/sistema-controle-luminarias-duplas/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0.859","",""
"https://site.teksea.net/wp-content/uploads/2026/02/image.png","","0","DNS lookup failed","Non-Indexable","No Response","0","","",""
"https://teksea.net/wp-content/uploads/2026/03/tps24_1_02_04_25.webp","image/webp","200","OK","Indexable","","0","0.081","",""
"https://teksea.net/iamcs-sistema-automacao-integrada-de-monitoracao-e-controle/","text/html; charset=UTF-8","404","Not Found","Non-Indexable","Client Error","1","0.807","",""
"https://teksea.net/teksea-entrega-1-dos-6-rebocadores-a-svitzer/","text/html; charset=UTF-8","200","OK","Indexable","","11","0.130","",""
"https://www.youtube.com/embed/kaMfNR39IXg?feature=oembed","text/html; charset=utf-8","200","OK","Indexable","","0","0.441","",""
"https://teksea.net/wp-content/uploads/2026/03/wheelhouse_tekmation_computer_touch_screen.webp","image/webp","200","OK","Indexable","","0","0.033","",""
"https://teksea.net/videos/tekpower-bki-sistemas-inversores-cc-ca-com-chave-estatica/","text/html; charset=UTF-8","200","OK","Indexable","","9","0.074","",""
"https://teksea.net/2026/02/26/","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","11","1.014","",""
"https://teksea.net/videos/sistema-de-energia-para-telecomunicacoes-tekpower-by-teksea/","text/html; charset=UTF-8","200","OK","Indexable","","8","1.039","",""
