"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://teksea.net/wp-content/uploads/2026/03/ams1024_m_dulo_para_monitora_o_e_alarmes.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","39746","39746","39746","15.226","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.063","Mon, 30 Mar 2026 21:07:28 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/ams1024_m_dulo_para_monitora_o_e_alarmes.webp","2026-07-09 09:46:13"
"https://teksea.net/produto/retificador-carregador-chaveado-tps-24/","text/html; charset=UTF-8","200","OK","Indexable","","Retificador / Carregador Chaveado TPS 24 — TekSea","49","471","","0","0","","0","Retificador / Carregador Chaveado TPS 24","40","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/retificador-carregador-chaveado-tps-24/","","","","","","723330","108353","108353","41.508","","998","267","3.738","43.759","Hard","1.341","2","2","","8","2","0","1.820","137","58","0","10","9","0","","","","","4dd65d311cd861546ccdf93ff2f794ca","0.062","Wed, 08 Jul 2026 19:51:08 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/produto/retificador-carregador-chaveado-tps-24/","2026-07-09 09:46:13"
"https://teksea.net/wp-content/uploads/2026/03/tps24_1_02_04_25-1024x1024.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","54502","54502","54502","20.879","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.063","Thu, 02 Apr 2026 17:30:23 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/tps24_1_02_04_25-1024x1024.webp","2026-07-09 09:46:14"
"https://teksea.net/videos/tekpower-scr-espanol-retificador-cargador/","text/html; charset=UTF-8","200","OK","Indexable","","TEKPOWER SCR (Español) | Retificador Cargador — TekSea","54","527","","0","0","","0","TEKPOWER SCR (Español) | Retificador Cargador","45","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/videos/tekpower-scr-espanol-retificador-cargador/","","","","","","622995","97344","97344","37.291","","494","137","3.606","36.373","Hard","1.021","2","2","","22","8","0","7.270","142","58","0","10","9","0","","","","","7b563c2d617f77a1bfd816b8672d352a","1.010","Thu, 09 Jul 2026 12:46:13 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/videos/tekpower-scr-espanol-retificador-cargador/","2026-07-09 09:46:12"
"https://teksea.net/wp-content/uploads/2026/03/autom_caract1_768x1897_1.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","600348","600348","600348","229.982","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.089","Mon, 30 Mar 2026 21:07:27 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/autom_caract1_768x1897_1.webp","2026-07-09 09:46:14"
"https://teksea.net/wp-content/uploads/2026/03/display_ecdis.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","72170","72170","72170","27.647","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.097","Mon, 30 Mar 2026 21:07:27 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/display_ecdis.webp","2026-07-09 09:46:14"
"https://teksea.net/wp-content/uploads/2026/03/tekmation_iamcs_sistema_integrado_de_automa_o.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","65740","65740","65740","25.184","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.119","Mon, 30 Mar 2026 21:07:28 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/tekmation_iamcs_sistema_integrado_de_automa_o.webp","2026-07-09 09:46:14"
"https://teksea.net/wp-content/uploads/2026/03/eg_g2a_1.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","166588","166588","166588","63.817","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.038","Mon, 30 Mar 2026 21:07:27 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/eg_g2a_1.webp","2026-07-09 09:46:14"
"https://teksea.net/subcategoria/inversor-cc-ca/","text/html; charset=UTF-8","200","OK","Indexable","","Arquivo de Inversor CC/CA — TekSea","34","330","","0","0","","0","Linha de Produtos","17","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/subcategoria/inversor-cc-ca/","","","","","","568888","92924","92924","35.597","","430","125","3.440","37.291","Hard","1.118","2","2","","5","1","0","0.910","135","56","0","10","9","0","","","","","db6702096f4affbf455ea8e4e9c593c0","0.060","Tue, 07 Jul 2026 19:33:16 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/subcategoria/inversor-cc-ca/","2026-07-09 09:46:14"
"https://teksea.net/wp-content/uploads/2026/03/radares.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","57792","57792","57792","22.139","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.114","Mon, 30 Mar 2026 21:07:27 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/radares.webp","2026-07-09 09:46:14"
"https://teksea.net/wp-content/uploads/2026/03/kral_bombas_s_rie_k.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","50754","50754","50754","19.443","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.123","Mon, 30 Mar 2026 21:07:28 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/kral_bombas_s_rie_k.webp","2026-07-09 09:46:14"
"https://teksea.net/wp-content/uploads/2026/03/kral_esta_es_leo_lubrificante.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","103252","103252","103252","39.554","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.086","Mon, 30 Mar 2026 21:07:27 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/kral_esta_es_leo_lubrificante.webp","2026-07-09 09:46:14"
"https://teksea.net/wp-content/uploads/2026/03/QEP.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1539015","1539015","1539015","589.567","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.096","Tue, 12 May 2026 13:51:52 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/QEP.png","2026-07-09 09:46:14"
"https://teksea.net/wp-content/uploads/2026/03/consoles_e_mesas_de_controle-1024x1024.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","61508","61508","61508","23.563","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.108","Mon, 30 Mar 2026 21:07:27 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/consoles_e_mesas_de_controle-1024x1024.webp","2026-07-09 09:46:14"
"https://teksea.net/wp-content/uploads/2026/03/ccm_centro_de_controle_de_motores-1024x1024.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","47712","47712","47712","18.278","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.073","Mon, 30 Mar 2026 21:07:27 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/ccm_centro_de_controle_de_motores-1024x1024.webp","2026-07-09 09:46:14"
"https://teksea.net/wp-content/uploads/2026/03/tekleakage_monitoramento_de_isola_o_em_barramentos_el_tricos-1024x1024.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","43376","43376","43376","16.617","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.081","Mon, 30 Mar 2026 21:07:27 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/tekleakage_monitoramento_de_isola_o_em_barramentos_el_tricos-1024x1024.webp","2026-07-09 09:46:14"
"https://teksea.net/wp-content/uploads/2026/02/img_post_noticia_3.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","45722","45722","45722","17.515","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.098","Mon, 30 Mar 2026 21:07:28 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/02/img_post_noticia_3.webp","2026-07-09 09:46:14"
"https://teksea.net/wp-content/uploads/2026/02/img_post_noticia_5.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","21576","21576","21576","8.265","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.099","Mon, 30 Mar 2026 21:07:28 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/02/img_post_noticia_5.webp","2026-07-09 09:46:14"
"https://teksea.net/consolidacao-de-parceria-entre-empresas-enel-e-teksea/","text/html; charset=UTF-8","200","OK","Indexable","","Consolidação de parceria entre empresas Enel e Teksea — TekSea","62","593","","0","0","","0","Consolidação de parceria entre empresas Enel e Teksea","53","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/consolidacao-de-parceria-entre-empresas-enel-e-teksea/","","","","","","582264","94120","94120","36.056","","1077","214","5.033","34.648","Hard","1.743","2","1","","12","5","0","4.550","146","61","0","10","9","0","","","","","2171f54040f4f9d6a132eafc67479600","0.149","Tue, 07 Jul 2026 17:18:26 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/consolidacao-de-parceria-entre-empresas-enel-e-teksea/","2026-07-09 09:46:15"
"https://teksea.net/atividades-no-navio-fsru-bw-magna-sob-um-novo-mundo-pos-virus/","text/html; charset=UTF-8","200","OK","Indexable","","Atividades no navio FSRU “BW Magna”, sob um “novo mundo – pós vírus” — TekSea","77","742","","0","0","","0","Atividades no navio FSRU “BW Magna”, sob um “novo mundo – pós vírus”","68","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/atividades-no-navio-fsru-bw-magna-sob-um-novo-mundo-pos-virus/","","","","","","635430","100663","100663","38.562","","939","185","5.076","41.763","Hard","1.418","2","1","","12","5","0","4.550","146","61","0","10","9","0","","","","","c8bf0fe3331f83982b14ac8a6fd99770","0.124","Wed, 08 Jul 2026 14:02:58 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/atividades-no-navio-fsru-bw-magna-sob-um-novo-mundo-pos-virus/","2026-07-09 09:46:15"
"https://teksea.net/wp-content/uploads/2026/02/img_post_noticia_6.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","74028","74028","74028","28.359","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.038","Mon, 30 Mar 2026 21:07:28 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/02/img_post_noticia_6.webp","2026-07-09 09:46:15"
"https://teksea.net/novo-navio-petroleiro-equipado-com-sistemas-teksea-rumo-a-fernando-de-noronha/","text/html; charset=UTF-8","200","OK","Indexable","","Novo navio petroleiro equipado com sistemas Teksea rumo a Fernando de Noronha — TekSea","86","836","","0","0","","0","Novo navio petroleiro equipado com sistemas Teksea rumo a Fernando de Noronha","77","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/novo-navio-petroleiro-equipado-com-sistemas-teksea-rumo-a-fernando-de-noronha/","","","","","","580373","93863","93863","35.957","","1101","204","5.397","36.844","Hard","1.760","2","1","","12","5","0","4.550","146","61","0","10","9","0","","","","","fc40a1f04ab4b0b66135982e3bcfe46a","0.109","Tue, 07 Jul 2026 21:56:47 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/novo-navio-petroleiro-equipado-com-sistemas-teksea-rumo-a-fernando-de-noronha/","2026-07-09 09:46:15"
"https://teksea.net/produto/ccm-centro-de-controle-de-motores/","text/html; charset=UTF-8","200","OK","Indexable","","CCM | Centro de Controle de Motores — TekSea","44","425","","0","0","","0","CCM | Centro de Controle de Motores","35","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/ccm-centro-de-controle-de-motores/","","","","","","680235","102354","102354","39.210","","503","136","3.699","38.086","Hard","0.941","2","2","","8","2","0","1.820","135","56","0","10","9","0","","","","","ab53abe8347cc4f684b9917ac10667af","1.006","Thu, 09 Jul 2026 12:46:15 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/produto/ccm-centro-de-controle-de-motores/","2026-07-09 09:46:14"
"https://teksea.net/wp-content/uploads/2026/02/img_post_noticia_2.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","43600","43600","43600","16.702","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.040","Mon, 30 Mar 2026 21:07:28 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/02/img_post_noticia_2.webp","2026-07-09 09:46:16"
"https://teksea.net/teksea-entrega-sistemas-de-energia-controle-comunicacao-e-automacao-para-navio-de-transporte-de-combustiveis/","text/html; charset=UTF-8","200","OK","Indexable","","TEKSEA entrega sistemas de energia, controle, comunicação e automação para navio de transporte de combustíveis. — TekSea","120","1136","","0","0","","0","TEKSEA entrega sistemas de energia, controle, comunicação e automação para navio de transporte de combustíveis.","111","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/teksea-entrega-sistemas-de-energia-controle-comunicacao-e-automacao-para-navio-de-transporte-de-combustiveis/","","","","","","642679","101220","101220","38.775","","1059","209","5.067","30.095","Hard","1.595","2","1","","12","5","0","4.550","149","64","0","10","9","0","","","","","267fe6415a4131b46e30d191f0f8b57a","0.132","Thu, 09 Jul 2026 10:09:23 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/teksea-entrega-sistemas-de-energia-controle-comunicacao-e-automacao-para-navio-de-transporte-de-combustiveis/","2026-07-09 09:46:15"
"https://teksea.net/wp-content/uploads/2026/03/display_ecdis-1024x1024.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","53556","53556","53556","20.516","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.039","Mon, 30 Mar 2026 21:07:27 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/display_ecdis-1024x1024.webp","2026-07-09 09:46:16"
"https://teksea.net/wp-content/uploads/2026/03/tms_1000_monitora_o_e_alarmes_de_tanques-1024x1024.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","37890","37890","37890","14.515","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.036","Mon, 30 Mar 2026 21:07:28 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/tms_1000_monitora_o_e_alarmes_de_tanques-1024x1024.webp","2026-07-09 09:46:16"
"https://teksea.net/wp-content/uploads/2026/03/radares-1024x1024.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","39800","39800","39800","15.247","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.107","Mon, 30 Mar 2026 21:07:28 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/radares-1024x1024.webp","2026-07-09 09:46:16"
"https://teksea.net/wp-content/uploads/2026/03/CRSL-0030-871x1024.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","129296","129296","129296","49.531","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.120","Mon, 30 Mar 2026 21:07:27 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/CRSL-0030-871x1024.webp","2026-07-09 09:46:16"
"https://teksea.net/wp-content/uploads/2026/03/tms_1000_monitora_o_e_alarmes_de_tanques.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","57890","57890","57890","22.177","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.121","Mon, 30 Mar 2026 21:07:27 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/tms_1000_monitora_o_e_alarmes_de_tanques.webp","2026-07-09 09:46:16"
"https://teksea.net/wp-content/uploads/2026/03/scr_igbt_1_02_04_25.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","595806","595806","595806","228.242","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.108","Thu, 02 Apr 2026 17:25:17 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/scr_igbt_1_02_04_25.webp","2026-07-09 09:46:16"
"https://teksea.net/wp-content/uploads/2026/03/kral_display_e_unidade_de_processamento_bem500.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","35480","35480","35480","13.592","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.123","Mon, 30 Mar 2026 21:07:27 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/kral_display_e_unidade_de_processamento_bem500.webp","2026-07-09 09:46:16"
"https://teksea.net/wp-content/uploads/2026/03/IMG-certificados.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1214","1214","1214","0.465","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.124","Mon, 30 Mar 2026 21:07:27 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/IMG-certificados.svg","2026-07-09 09:46:16"
"https://teksea.net/wp-content/uploads/2026/03/IMG-catalogo.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","444","444","444","0.170","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.116","Mon, 30 Mar 2026 21:07:27 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/IMG-catalogo.svg","2026-07-09 09:46:16"
"https://teksea.net/wp-content/uploads/2026/03/IMG-manuais.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","777","777","777","0.298","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.113","Mon, 30 Mar 2026 21:07:27 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/IMG-manuais.svg","2026-07-09 09:46:16"
"https://teksea.net/wp-content/uploads/2026/03/tps125p_1_02_04_25-1024x1024.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","72172","72172","72172","27.648","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.044","Thu, 02 Apr 2026 17:32:58 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/tps125p_1_02_04_25-1024x1024.webp","2026-07-09 09:46:17"
"https://teksea.net/noticias/page/2/","text/html; charset=UTF-8","200","OK","Indexable","","Notícias — Página 2 de 2 — TekSea","33","313","","0","0","","0","","0","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/noticias/page/2/","","https://teksea.net/noticias/","","","","671872","105235","105235","40.314","","702","170","4.129","36.577","Hard","1.151","2","3","","7","2","0","1.820","155","62","0","10","9","0","","","","","e68edbbd3169b22c7adb86efde0dd7e3","1.020","Thu, 09 Jul 2026 12:46:16 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/noticias/page/2/","2026-07-09 09:46:15"
"https://teksea.net/wp-content/uploads/2026/03/ihm_nlc_2_1.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","169606","169606","169606","64.973","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.076","Mon, 30 Mar 2026 21:07:27 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/ihm_nlc_2_1.webp","2026-07-09 09:46:17"
"https://teksea.net/wp-content/uploads/2026/03/teknav_nlc_painel_luzes_de_navega_o_e_sinaliza_o.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","83038","83038","83038","31.810","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.089","Mon, 30 Mar 2026 21:07:27 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/teknav_nlc_painel_luzes_de_navega_o_e_sinaliza_o.webp","2026-07-09 09:46:17"
"https://teksea.net/wp-content/uploads/2026/03/modulo_dc_1_1.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","89662","89662","89662","34.348","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.070","Mon, 30 Mar 2026 21:07:27 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/modulo_dc_1_1.webp","2026-07-09 09:46:17"
"https://teksea.net/wp-content/uploads/2026/03/modulo_ac_1_1.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","87454","87454","87454","33.502","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.079","Mon, 30 Mar 2026 21:07:28 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/modulo_ac_1_1.webp","2026-07-09 09:46:17"
"https://teksea.net/produto/retificador-carregador-chaveado-portatil-tps125-p/","text/html; charset=UTF-8","200","OK","Indexable","","Retificador / Carregador Chaveado Portátil TPS125-P — TekSea","60","567","","0","0","","0","Retificador / Carregador Chaveado Portátil TPS125-P","51","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/produto/retificador-carregador-chaveado-portatil-tps125-p/","","","","","","724365","108976","108976","41.747","","1026","272","3.772","48.896","Hard","1.345","2","2","","12","4","0","3.640","136","57","0","10","9","0","","","","","2b9eb500b0f0925ca8276ec625834789","0.197","Wed, 08 Jul 2026 06:10:56 GMT","","","","pt-BR","1.1","","","","","","https://teksea.net/produto/retificador-carregador-chaveado-portatil-tps125-p/","2026-07-09 09:46:17"
"https://teksea.net/wp-content/uploads/2026/03/tekleakage_monitoramento_de_isola_o_em_barramentos_el_tricos.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","68706","68706","68706","26.320","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.041","Mon, 30 Mar 2026 21:07:28 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/uploads/2026/03/tekleakage_monitoramento_de_isola_o_em_barramentos_el_tricos.webp","2026-07-09 09:46:17"
"https://teksea.net/wp-content/plugins/elementor-pro/assets/css/widget-post-info.min.css?ver=4.1.2","text/css; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","200","200","200","0.077","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.076","Wed, 24 Jun 2026 11:09:23 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/plugins/elementor-pro/assets/css/widget-post-info.min.css?ver=4.1.2","2026-07-09 09:46:17"
"https://teksea.net/central-de-documentos/?jsf=jet-engine&meta=pdf_tipo:manual","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Central de Documentos — TekSea","30","303","","0","0","","0","Documentos","10","","0","SISTEMAS CA/CC","14","SISTEMAS CA/CA","14","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://teksea.net/central-de-documentos/","","","","","","370146","60725","60725","23.263","","637","227","2.806","54.708","Fairly Hard","1.984","2","1","","7","2","0","1.820","153","69","0","10","9","0","","","","","d90d3fafbca80aee6721e3a630f9f2d1","0.954","","","","","pt-BR","1.1","","","","","","https://teksea.net/central-de-documentos/?jsf=jet-engine&meta=pdf_tipo:manual","2026-07-09 09:46:16"
"https://teksea.net/wp-content/plugins/elementor/assets/css/widget-divider.min.css?ver=4.1.4","text/css; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","741","741","741","0.284","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.111","Tue, 23 Jun 2026 17:51:09 GMT","","","","","1.1","","","","","","https://teksea.net/wp-content/plugins/elementor/assets/css/widget-divider.min.css?ver=4.1.4","2026-07-09 09:46:17"
